id,dish
"('Graph50', 104)",4
"('Graph11', 66)",5
"('Graph83', 125)",0
"('Graph17', 121)",0
"('Graph76', 10)",5
"('Graph89', 121)",0
"('Graph17', 92)",0
"('Graph25', 73)",3
"('Graph4', 105)",0
"('Graph44', 105)",4
"('Graph8', 100)",0
"('Graph36', 147)",3
"('Graph37', 198)",3
"('Graph23', 126)",3
"('Graph2', 82)",2
"('Graph29', 147)",4
"('Graph76', 153)",4
"('Graph67', 115)",0
"('Graph59', 119)",0
"('Graph45', 179)",3
"('Graph26', 7)",1
"('Graph36', 2)",3
"('Graph57', 33)",0
"('Graph10', 149)",0
"('Graph62', 12)",3
"('Graph70', 126)",0
"('Graph97', 132)",1
"('Graph17', 36)",0
"('Graph26', 33)",1
"('Graph97', 117)",1
"('Graph7', 144)",3
"('Graph45', 34)",3
"('Graph73', 105)",4
"('Graph83', 110)",0
"('Graph86', 4)",1
"('Graph29', 113)",5
"('Graph58', 128)",5
"('Graph100', 97)",1
"('Graph7', 1)",3
"('Graph90', 45)",3
"('Graph63', 52)",0
"('Graph70', 104)",3
"('Graph10', 115)",0
"('Graph96', 87)",0
"('Graph83', 55)",0
"('Graph17', 3)",0
"('Graph100', 115)",3
"('Graph97', 16)",1
"('Graph58', 23)",5
"('Graph7', 114)",3
"('Graph24', 113)",1
"('Graph28', 73)",5
"('Graph22', 166)",5
"('Graph31', 104)",0
"('Graph56', 29)",1
"('Graph95', 133)",0
"('Graph66', 186)",5
"('Graph96', 166)",0
"('Graph100', 61)",1
"('Graph15', 79)",0
"('Graph58', 102)",4
"('Graph46', 4)",5
"('Graph70', 38)",0
"('Graph72', 5)",3
"('Graph56', 140)",0
"('Graph40', 106)",2
"('Graph95', 22)",0
"('Graph87', 34)",5
"('Graph91', 70)",2
"('Graph62', 21)",3
"('Graph15', 32)",0
"('Graph97', 47)",1
"('Graph6', 45)",2
"('Graph75', 199)",4
"('Graph72', 148)",3
"('Graph30', 99)",3
"('Graph55', 76)",4
"('Graph41', 166)",5
"('Graph15', 143)",0
"('Graph66', 88)",5
"('Graph53', 50)",3
"('Graph14', 152)",3
"('Graph79', 147)",4
"('Graph47', 75)",4
"('Graph6', 156)",4
"('Graph75', 84)",4
"('Graph61', 170)",4
"('Graph60', 135)",3
"('Graph15', 39)",0
"('Graph41', 49)",4
"('Graph94', 161)",0
"('Graph98', 36)",1
"('Graph39', 128)",0
"('Graph53', 195)",1
"('Graph79', 32)",4
"('Graph75', 37)",4
"('Graph61', 89)",4
"('Graph54', 179)",5
"('Graph21', 85)",4
"('Graph91', 102)",3
"('Graph94', 48)",0
"('Graph67', 35)",0
"('Graph71', 179)",5
"('Graph98', 179)",1
"('Graph91', 89)",3
"('Graph14', 126)",3
"('Graph1', 77)",0
"('Graph74', 151)",4
"('Graph80', 140)",0
"('Graph33', 59)",3
"('Graph54', 34)",0
"('Graph42', 136)",5
"('Graph20', 78)",0
"('Graph81', 144)",3
"('Graph25', 193)",3
"('Graph35', 101)",4
"('Graph52', 8)",3
"('Graph39', 110)",0
"('Graph62', 95)",5
"('Graph48', 35)",0
"('Graph1', 186)",0
"('Graph33', 148)",1
"('Graph70', 162)",0
"('Graph54', 81)",0
"('Graph42', 25)",4
"('Graph93', 73)",0
"('Graph81', 3)",3
"('Graph51', 192)",3
"('Graph52', 155)",5
"('Graph13', 15)",0
"('Graph78', 122)",5
"('Graph48', 80)",0
"('Graph74', 73)",3
"('Graph32', 76)",0
"('Graph19', 21)",1
"('Graph21', 185)",4
"('Graph27', 188)",1
"('Graph34', 86)",0
"('Graph51', 81)",4
"('Graph38', 29)",5
"('Graph13', 156)",0
"('Graph49', 152)",1
"('Graph48', 193)",0
"('Graph88', 96)",0
"('Graph18', 171)",0
"('Graph20', 47)",0
"('Graph43', 86)",4
"('Graph9', 101)",1
"('Graph65', 181)",5
"('Graph93', 167)",0
"('Graph34', 193)",0
"('Graph69', 176)",4
"('Graph38', 140)",4
"('Graph3', 79)",2
"('Graph49', 11)",2
"('Graph90', 145)",5
"('Graph67', 157)",0
"('Graph9', 18)",1
"('Graph65', 68)",5
"('Graph50', 174)",5
"('Graph69', 31)",5
"('Graph12', 47)",4
"('Graph84', 69)",4
"('Graph89', 187)",0
"('Graph77', 145)",3
"('Graph18', 73)",0
"('Graph20', 10)",2
"('Graph5', 70)",3
"('Graph8', 166)",0
"('Graph28', 107)",0
"('Graph90', 166)",5
"('Graph37', 56)",3
"('Graph91', 87)",3
"('Graph50', 61)",4
"('Graph19', 98)",0
"('Graph12', 190)",4
"('Graph85', 135)",0
"('Graph27', 84)",1
"('Graph90', 182)",5
"('Graph4', 154)",0
"('Graph44', 52)",4
"('Graph5', 183)",1
"('Graph91', 164)",3
"('Graph36', 192)",5
"('Graph37', 169)",3
"('Graph50', 76)",5
"('Graph11', 126)",5
"('Graph2', 47)",2
"('Graph85', 22)",0
"('Graph76', 38)",0
"('Graph89', 93)",0
"('Graph59', 138)",0
"('Graph4', 117)",0
"('Graph44', 69)",4
"('Graph8', 120)",0
"('Graph36', 119)",3
"('Graph19', 69)",0
"('Graph2', 190)",5
"('Graph29', 183)",5
"('Graph76', 181)",0
"('Graph27', 125)",1
"('Graph59', 27)",0
"('Graph45', 151)",1
"('Graph22', 169)",4
"('Graph63', 118)",2
"('Graph57', 29)",0
"('Graph10', 177)",0
"('Graph97', 168)",1
"('Graph29', 38)",5
"('Graph99', 95)",1
"('Graph7', 180)",3
"('Graph45', 6)",3
"('Graph73', 13)",4
"('Graph31', 166)",5
"('Graph57', 170)",0
"('Graph81', 34)",4
"('Graph83', 133)",0
"('Graph19', 56)",1
"('Graph86', 56)",1
"('Graph58', 164)",5
"('Graph7', 37)",3
"('Graph24', 140)",1
"('Graph73', 158)",4
"('Graph63', 24)",0
"('Graph16', 6)",3
"('Graph98', 150)",1
"('Graph68', 24)",3
"('Graph10', 111)",2
"('Graph96', 115)",0
"('Graph99', 173)",1
"('Graph86', 87)",0
"('Graph58', 59)",4
"('Graph24', 29)",1
"('Graph71', 143)",4
"('Graph31', 68)",0
"('Graph56', 97)",1
"('Graph40', 57)",4
"('Graph64', 38)",1
"('Graph66', 158)",4
"('Graph96', 194)",0
"('Graph99', 62)",3
"('Graph15', 115)",0
"('Graph6', 82)",4
"('Graph46', 96)",5
"('Graph72', 41)",5
"('Graph55', 191)",4
"('Graph56', 144)",0
"('Graph40', 78)",3
"('Graph68', 35)",0
"('Graph95', 10)",0
"('Graph66', 47)",5
"('Graph87', 120)",3
"('Graph100', 28)",1
"('Graph6', 193)",4
"('Graph25', 162)",3
"('Graph72', 184)",3
"('Graph30', 7)",3
"('Graph22', 45)",4
"('Graph55', 40)",4
"('Graph41', 130)",3
"('Graph64', 1)",0
"('Graph98', 113)",1
"('Graph53', 22)",1
"('Graph14', 188)",3
"('Graph79', 119)",3
"('Graph47', 87)",4
"('Graph6', 176)",4
"('Graph75', 112)",5
"('Graph61', 182)",4
"('Graph30', 150)",3
"('Graph41', 29)",4
"('Graph94', 197)",0
"('Graph35', 171)",4
"('Graph21', 71)",4
"('Graph39', 172)",0
"('Graph53', 167)",2
"('Graph14', 19)",3
"('Graph79', 4)",4
"('Graph47', 198)",4
"('Graph61', 37)",1
"('Graph54', 159)",0
"('Graph20', 177)",0
"('Graph81', 197)",4
"('Graph94', 84)",0
"('Graph67', 15)",0
"('Graph64', 108)",1
"('Graph98', 175)",1
"('Graph39', 29)",0
"('Graph14', 98)",3
"('Graph1', 105)",0
"('Graph74', 139)",3
"('Graph90', 127)",3
"('Graph33', 39)",1
"('Graph54', 14)",0
"('Graph63', 194)",0
"('Graph20', 34)",0
"('Graph16', 177)",3
"('Graph35', 73)",4
"('Graph52', 116)",5
"('Graph13', 90)",0
"('Graph48', 7)",0
"('Graph74', 26)",3
"('Graph32', 153)",0
"('Graph33', 176)",1
"('Graph42', 125)",5
"('Graph93', 101)",0
"('Graph81', 39)",4
"('Graph51', 164)",3
"('Graph38', 78)",5
"('Graph52', 135)",5
"('Graph13', 43)",5
"('Graph49', 197)",1
"('Graph78', 102)",5
"('Graph48', 180)",0
"('Graph88', 191)",0
"('Graph74', 109)",4
"('Graph32', 104)",0
"('Graph21', 3)",4
"('Graph25', 67)",3
"('Graph21', 157)",4
"('Graph63', 191)",0
"('Graph83', 148)",0
"('Graph34', 50)",0
"('Graph51', 53)",3
"('Graph38', 49)",5
"('Graph71', 99)",4
"('Graph13', 184)",0
"('Graph49', 116)",2
"('Graph77', 83)",3
"('Graph88', 76)",0
"('Graph18', 183)",0
"('Graph43', 74)",5
"('Graph9', 65)",1
"('Graph65', 169)",5
"('Graph34', 173)",0
"('Graph69', 172)",5
"('Graph38', 160)",5
"('Graph3', 43)",2
"('Graph84', 24)",4
"('Graph77', 60)",3
"('Graph22', 55)",5
"('Graph18', 38)",0
"('Graph87', 91)",5
"('Graph92', 25)",4
"('Graph63', 152)",2
"('Graph50', 130)",5
"('Graph69', 59)",5
"('Graph12', 67)",1
"('Graph71', 78)",4
"('Graph3', 196)",2
"('Graph84', 105)",5
"('Graph89', 159)",0
"('Graph77', 141)",3
"('Graph65', 148)",4
"('Graph18', 85)",0
"('Graph5', 106)",3
"('Graph8', 186)",0
"('Graph92', 136)",4
"('Graph37', 28)",3
"('Graph50', 17)",4
"('Graph11', 137)",5
"('Graph65', 126)",4
"('Graph28', 44)",0
"('Graph15', 71)",0
"('Graph67', 133)",0
"('Graph17', 103)",0
"('Graph4', 166)",2
"('Graph44', 16)",4
"('Graph68', 69)",0
"('Graph8', 45)",5
"('Graph36', 164)",3
"('Graph97', 141)",1
"('Graph37', 141)",3
"('Graph11', 26)",5
"('Graph2', 11)",2
"('Graph71', 53)",4
"('Graph76', 66)",0
"('Graph19', 122)",1
"('Graph99', 45)",1
"('Graph59', 174)",0
"('Graph45', 200)",3
"('Graph4', 17)",0
"('Graph44', 161)",4
"('Graph8', 92)",5
"('Graph36', 75)",1
"('Graph57', 104)",0
"('Graph28', 199)",0
"('Graph25', 200)",1
"('Graph2', 154)",5
"('Graph59', 63)",0
"('Graph45', 123)",3
"('Graph10', 112)",0
"('Graph21', 145)",4
"('Graph10', 173)",0
"('Graph80', 45)",0
"('Graph71', 16)",5
"('Graph7', 200)",3
"('Graph82', 33)",0
"('Graph23', 122)",5
"('Graph73', 49)",5
"('Graph31', 130)",0
"('Graph57', 134)",5
"('Graph10', 60)",0
"('Graph91', 116)",2
"('Graph86', 92)",0
"('Graph58', 200)",4
"('Graph46', 162)",5
"('Graph7', 57)",3
"('Graph24', 168)",3
"('Graph73', 130)",4
"('Graph31', 51)",0
"('Graph80', 1)",0
"('Graph87', 42)",5
"('Graph96', 47)",0
"('Graph96', 159)",0
"('Graph99', 137)",1
"('Graph15', 134)",0
"('Graph58', 95)",4
"('Graph82', 68)",0
"('Graph23', 64)",5
"('Graph56', 69)",0
"('Graph40', 29)",3
"('Graph95', 93)",0
"('Graph66', 130)",4
"('Graph28', 157)",0
"('Graph99', 26)",1
"('Graph60', 11)",3
"('Graph6', 118)",2
"('Graph46', 76)",5
"('Graph22', 131)",5
"('Graph72', 77)",4
"('Graph30', 88)",3
"('Graph26', 166)",1
"('Graph55', 155)",4
"('Graph40', 178)",4
"('Graph95', 46)",0
"('Graph66', 19)",5
"('Graph90', 164)",5
"('Graph53', 101)",3
"('Graph100', 48)",1
"('Graph75', 143)",4
"('Graph30', 43)",3
"('Graph55', 52)",4
"('Graph41', 110)",3
"('Graph40', 195)",4
"('Graph98', 109)",1
"('Graph28', 184)",5
"('Graph14', 160)",1
"('Graph60', 110)",3
"('Graph47', 51)",5
"('Graph83', 184)",5
"('Graph75', 28)",4
"('Graph61', 146)",4
"('Graph30', 186)",3
"('Graph87', 156)",5
"('Graph23', 71)",4
"('Graph35', 143)",4
"('Graph39', 200)",0
"('Graph53', 139)",1
"('Graph14', 55)",1
"('Graph1', 20)",0
"('Graph47', 162)",4
"('Graph61', 1)",1
"('Graph42', 191)",4
"('Graph20', 149)",0
"('Graph94', 72)",0
"('Graph35', 60)",4
"('Graph100', 156)",1
"('Graph39', 57)",0
"('Graph78', 160)",0
"('Graph1', 133)",0
"('Graph74', 175)",4
"('Graph70', 71)",0
"('Graph33', 67)",1
"('Graph54', 106)",0
"('Graph42', 192)",4
"('Graph20', 6)",0
"('Graph81', 88)",2
"('Graph52', 80)",5
"('Graph67', 69)",0
"('Graph78', 51)",0
"('Graph48', 27)",0
"('Graph74', 62)",3
"('Graph32', 133)",0
"('Graph19', 44)",0
"('Graph42', 81)",5
"('Graph18', 200)",0
"('Graph93', 1)",0
"('Graph34', 111)",0
"('Graph51', 152)",5
"('Graph38', 98)",5
"('Graph49', 161)",2
"('Graph78', 66)",0
"('Graph48', 136)",0
"('Graph88', 155)",0
"('Graph21', 132)",4
"('Graph32', 20)",0
"('Graph26', 37)",1
"('Graph9', 188)",5
"('Graph82', 129)",0
"('Graph90', 190)",5
"('Graph34', 30)",0
"('Graph18', 34)",0
"('Graph51', 41)",3
"('Graph68', 128)",1
"('Graph13', 164)",0
"('Graph49', 80)",2
"('Graph77', 79)",3
"('Graph88', 40)",0
"('Graph25', 13)",3
"('Graph18', 147)",0
"('Graph85', 166)",0
"('Graph43', 46)",3
"('Graph9', 45)",3
"('Graph65', 141)",4
"('Graph70', 47)",3
"('Graph34', 137)",0
"('Graph69', 72)",4
"('Graph12', 20)",0
"('Graph3', 23)",2
"('Graph84', 60)",4
"('Graph18', 2)",0
"('Graph5', 25)",1
"('Graph43', 189)",5
"('Graph26', 8)",1
"('Graph92', 61)",4
"('Graph65', 28)",2
"('Graph83', 86)",0
"('Graph12', 103)",3
"('Graph3', 160)",2
"('Graph84', 141)",4
"('Graph77', 169)",3
"('Graph25', 34)",3
"('Graph91', 41)",2
"('Graph5', 142)",3
"('Graph8', 158)",0
"('Graph12', 198)",0
"('Graph92', 172)",4
"('Graph37', 112)",3
"('Graph50', 117)",5
"('Graph11', 165)",5
"('Graph85', 79)",0
"('Graph28', 48)",0
"('Graph89', 2)",0
"('Graph16', 12)",3
"('Graph59', 193)",0
"('Graph4', 66)",0
"('Graph44', 12)",4
"('Graph8', 1)",0
"('Graph36', 184)",3
"('Graph83', 183)",0
"('Graph11', 54)",5
"('Graph83', 11)",5
"('Graph2', 119)",2
"('Graph82', 4)",1
"('Graph91', 125)",1
"('Graph76', 126)",0
"('Graph59', 82)",0
"('Graph45', 172)",1
"('Graph4', 61)",0
"('Graph44', 157)",4
"('Graph36', 47)",4
"('Graph57', 68)",0
"('Graph86', 158)",0
"('Graph2', 134)",2
"('Graph67', 109)",0
"('Graph59', 35)",0
"('Graph45', 95)",3
"('Graph73', 68)",5
"('Graph90', 200)",5
"('Graph70', 17)",4
"('Graph91', 65)",2
"('Graph70', 171)",4
"('Graph83', 32)",0
"('Graph17', 42)",0
"('Graph97', 107)",1
"('Graph58', 157)",5
"('Graph24', 68)",1
"('Graph96', 42)",0
"('Graph90', 2)",5
"('Graph31', 158)",0
"('Graph10', 88)",0
"('Graph96', 40)",0
"('Graph86', 112)",0
"('Graph27', 181)",1
"('Graph67', 70)",0
"('Graph46', 142)",4
"('Graph7', 93)",3
"('Graph24', 84)",5
"('Graph73', 166)",4
"('Graph31', 15)",0
"('Graph56', 54)",1
"('Graph22', 90)",4
"('Graph96', 187)",0
"('Graph62', 60)",3
"('Graph17', 17)",0
"('Graph15', 170)",0
"('Graph97', 6)",1
"('Graph58', 67)",4
"('Graph46', 63)",5
"('Graph24', 37)",3
"('Graph56', 169)",1
"('Graph40', 1)",4
"('Graph27', 97)",4
"('Graph95', 113)",0
"('Graph87', 15)",3
"('Graph23', 134)",5
"('Graph99', 118)",1
"('Graph15', 59)",0
"('Graph6', 10)",5
"('Graph25', 155)",3
"('Graph72', 113)",5
"('Graph30', 124)",2
"('Graph55', 103)",4
"('Graph41', 187)",4
"('Graph70', 95)",0
"('Graph40', 150)",4
"('Graph66', 119)",5
"('Graph28', 98)",0
"('Graph53', 73)",3
"('Graph23', 162)",3
"('Graph79', 174)",4
"('Graph47', 96)",2
"('Graph75', 171)",4
"('Graph72', 192)",5
"('Graph60', 186)",3
"('Graph87', 177)",5
"('Graph55', 16)",4
"('Graph41', 74)",4
"('Graph94', 142)",0
"('Graph98', 73)",1
"('Graph14', 196)",3
"('Graph79', 63)",4
"('Graph47', 31)",4
"('Graph80', 151)",0
"('Graph75', 56)",4
"('Graph61', 126)",3
"('Graph54', 168)",0
"('Graph28', 78)",0
"('Graph94', 29)",0
"('Graph35', 147)",4
"('Graph62', 102)",3
"('Graph14', 91)",3
"('Graph1', 48)",3
"('Graph47', 142)",2
"('Graph33', 30)",1
"('Graph54', 199)",0
"('Graph42', 147)",4
"('Graph20', 105)",0
"('Graph81', 141)",4
"('Graph19', 195)",0
"('Graph80', 188)",0
"('Graph52', 45)",5
"('Graph39', 69)",0
"('Graph78', 140)",5
"('Graph1', 161)",0
"('Graph74', 195)",3
"('Graph80', 186)",0
"('Graph33', 111)",1
"('Graph54', 118)",0
"('Graph42', 36)",4
"('Graph20', 26)",0
"('Graph81', 124)",4
"('Graph52', 188)",5
"('Graph13', 98)",5
"('Graph62', 77)",1
"('Graph78', 31)",0
"('Graph48', 127)",0
"('Graph74', 82)",4
"('Graph32', 161)",0
"('Graph19', 8)",0
"('Graph95', 77)",0
"('Graph21', 166)",4
"('Graph93', 61)",0
"('Graph34', 75)",0
"('Graph19', 166)",1
"('Graph51', 124)",3
"('Graph38', 6)",5
"('Graph49', 189)",2
"('Graph90', 138)",5
"('Graph88', 135)",0
"('Graph32', 48)",0
"('Graph43', 115)",5
"('Graph9', 152)",1
"('Graph82', 173)",4
"('Graph93', 138)",0
"('Graph64', 167)",2
"('Graph69', 149)",4
"('Graph51', 13)",3
"('Graph68', 188)",1
"('Graph3', 98)",1
"('Graph49', 44)",2
"('Graph77', 107)",3
"('Graph88', 20)",0
"('Graph43', 2)",3
"('Graph9', 9)",1
"('Graph65', 97)",4
"('Graph27', 148)",1
"('Graph34', 149)",0
"('Graph69', 100)",4
"('Graph12', 8)",1
"('Graph84', 32)",4
"('Graph90', 175)",3
"('Graph67', 143)",0
"('Graph5', 61)",3
"('Graph43', 145)",3
"('Graph92', 65)",1
"('Graph37', 35)",3
"('Graph12', 155)",0
"('Graph85', 152)",0
"('Graph3', 140)",1
"('Graph84', 177)",3
"('Graph5', 146)",1
"('Graph91', 159)",1
"('Graph62', 184)",3
"('Graph92', 176)",1
"('Graph37', 84)",3
"('Graph82', 83)",4
"('Graph50', 105)",5
"('Graph19', 124)",1
"('Graph21', 195)",4
"('Graph85', 107)",0
"('Graph76', 11)",0
"('Graph89', 102)",0
"('Graph17', 95)",5
"('Graph4', 110)",0
"('Graph44', 104)",4
"('Graph63', 111)",0
"('Graph8', 101)",5
"('Graph36', 156)",1
"('Graph22', 112)",4
"('Graph37', 197)",3
"('Graph2', 83)",5
"('Graph86', 19)",1
"('Graph91', 58)",1
"('Graph76', 154)",0
"('Graph59', 118)",0
"('Graph45', 176)",1
"('Graph23', 192)",5
"('Graph23', 197)",5
"('Graph17', 129)",0
"('Graph36', 3)",3
"('Graph29', 98)",4
"('Graph57', 32)",0
"('Graph10', 150)",0
"('Graph19', 87)",0
"('Graph86', 178)",1
"('Graph97', 135)",1
"('Graph29', 3)",5
"('Graph27', 111)",4
"('Graph7', 159)",3
"('Graph45', 35)",3
"('Graph73', 104)",4
"('Graph63', 72)",0
"('Graph16', 47)",3
"('Graph23', 182)",5
"('Graph57', 177)",0
"('Graph29', 49)",5
"('Graph86', 3)",0
"('Graph29', 114)",5
"('Graph58', 129)",5
"('Graph90', 46)",5
"('Graph63', 53)",2
"('Graph21', 48)",4
"('Graph10', 116)",5
"('Graph91', 61)",3
"('Graph96', 84)",0
"('Graph99', 176)",1
"('Graph92', 133)",4
"('Graph58', 16)",4
"('Graph21', 129)",4
"('Graph7', 113)",3
"('Graph24', 112)",5
"('Graph31', 107)",5
"('Graph17', 140)",0
"('Graph56', 26)",1
"('Graph68', 10)",1
"('Graph95', 132)",0
"('Graph66', 181)",5
"('Graph96', 167)",0
"('Graph99', 193)",1
"('Graph15', 78)",0
"('Graph58', 103)",4
"('Graph46', 27)",5
"('Graph72', 6)",5
"('Graph85', 32)",1
"('Graph56', 141)",1
"('Graph40', 101)",4
"('Graph64', 40)",2
"('Graph87', 35)",3
"('Graph99', 82)",1
"('Graph95', 71)",0
"('Graph100', 7)",1
"('Graph6', 46)",4
"('Graph75', 198)",4
"('Graph72', 149)",3
"('Graph30', 96)",3
"('Graph55', 67)",4
"('Graph41', 167)",3
"('Graph68', 45)",0
"('Graph66', 91)",5
"('Graph53', 45)",3
"('Graph60', 73)",3
"('Graph79', 146)",4
"('Graph47', 76)",4
"('Graph6', 157)",2
"('Graph75', 87)",4
"('Graph61', 171)",4
"('Graph60', 134)",3
"('Graph41', 54)",4
"('Graph94', 162)",0
"('Graph64', 115)",2
"('Graph98', 37)",1
"('Graph39', 131)",0
"('Graph53', 194)",1
"('Graph79', 35)",4
"('Graph90', 104)",1
"('Graph75', 36)",4
"('Graph61', 90)",3
"('Graph54', 180)",0
"('Graph27', 93)",1
"('Graph16', 94)",3
"('Graph94', 49)",0
"('Graph67', 32)",0
"('Graph71', 175)",4
"('Graph21', 130)",4
"('Graph14', 127)",3
"('Graph11', 83)",5
"('Graph1', 76)",0
"('Graph74', 148)",3
"('Graph33', 58)",1
"('Graph54', 35)",0
"('Graph70', 93)",0
"('Graph20', 77)",0
"('Graph81', 145)",3
"('Graph28', 102)",5
"('Graph35', 100)",4
"('Graph64', 94)",2
"('Graph52', 9)",5
"('Graph39', 97)",0
"('Graph19', 188)",1
"('Graph48', 34)",0
"('Graph1', 189)",0
"('Graph80', 84)",0
"('Graph87', 101)",3
"('Graph33', 139)",1
"('Graph54', 82)",0
"('Graph42', 24)",4
"('Graph93', 72)",0
"('Graph16', 131)",3
"('Graph52', 152)",5
"('Graph13', 14)",0
"('Graph78', 123)",0
"('Graph48', 83)",0
"('Graph74', 118)",3
"('Graph32', 77)",0
"('Graph19', 20)",0
"('Graph21', 186)",4
"('Graph83', 160)",0
"('Graph34', 87)",0
"('Graph51', 80)",5
"('Graph38', 26)",5
"('Graph80', 8)",0
"('Graph13', 159)",0
"('Graph49', 153)",1
"('Graph15', 131)",0
"('Graph48', 192)",0
"('Graph88', 99)",0
"('Graph18', 172)",0
"('Graph43', 87)",5
"('Graph28', 97)",5
"('Graph9', 100)",1
"('Graph63', 177)",0
"('Graph93', 166)",0
"('Graph34', 198)",0
"('Graph69', 177)",5
"('Graph38', 141)",4
"('Graph71', 113)",5
"('Graph3', 78)",2
"('Graph49', 8)",2
"('Graph77', 7)",3
"('Graph82', 194)",1
"('Graph18', 152)",3
"('Graph9', 21)",1
"('Graph65', 69)",4
"('Graph50', 175)",5
"('Graph26', 177)",3
"('Graph12', 44)",4
"('Graph84', 68)",2
"('Graph89', 184)",0
"('Graph77', 144)",3
"('Graph95', 191)",0
"('Graph18', 74)",0
"('Graph5', 65)",3
"('Graph8', 167)",0
"('Graph87', 73)",3
"('Graph92', 101)",4
"('Graph37', 7)",1
"('Graph50', 62)",4
"('Graph68', 193)",0
"('Graph12', 191)",1
"('Graph71', 92)",4
"('Graph28', 7)",0
"('Graph4', 155)",0
"('Graph44', 55)",4
"('Graph5', 182)",3
"('Graph91', 187)",1
"('Graph36', 193)",3
"('Graph91', 79)",3
"('Graph37', 168)",3
"('Graph50', 77)",4
"('Graph11', 125)",4
"('Graph2', 32)",5
"('Graph85', 23)",0
"('Graph76', 39)",0
"('Graph67', 86)",0
"('Graph59', 137)",0
"('Graph4', 10)",0
"('Graph44', 68)",4
"('Graph8', 121)",0
"('Graph36', 112)",3
"('Graph28', 135)",5
"('Graph2', 191)",2
"('Graph71', 59)",5
"('Graph76', 182)",0
"('Graph59', 26)",0
"('Graph45', 148)",3
"('Graph95', 195)",0
"('Graph62', 126)",1
"('Graph70', 76)",4
"('Graph57', 28)",0
"('Graph10', 178)",2
"('Graph94', 52)",0
"('Graph97', 171)",1
"('Graph29', 39)",5
"('Graph62', 28)",3
"('Graph7', 179)",3
"('Graph45', 7)",1
"('Graph73', 12)",4
"('Graph31', 169)",0
"('Graph57', 173)",0
"('Graph10', 1)",0
"('Graph87', 20)",5
"('Graph12', 10)",0
"('Graph58', 165)",5
"('Graph7', 36)",3
"('Graph82', 51)",0
"('Graph73', 157)",5
"('Graph63', 25)",0
"('Graph99', 159)",1
"('Graph96', 112)",0
"('Graph99', 172)",1
"('Graph21', 46)",4
"('Graph60', 34)",3
"('Graph58', 52)",4
"('Graph25', 119)",3
"('Graph31', 71)",0
"('Graph56', 126)",1
"('Graph40', 56)",4
"('Graph95', 184)",0
"('Graph66', 153)",5
"('Graph96', 195)",0
"('Graph99', 61)",1
"('Graph70', 52)",4
"('Graph15', 114)",0
"('Graph6', 83)",4
"('Graph46', 103)",5
"('Graph28', 114)",5
"('Graph72', 42)",5
"('Graph55', 190)",4
"('Graph56', 145)",1
"('Graph40', 73)",4
"('Graph95', 9)",0
"('Graph66', 46)",4
"('Graph28', 175)",0
"('Graph99', 78)",1
"('Graph60', 5)",3
"('Graph6', 194)",5
"('Graph25', 163)",3
"('Graph22', 145)",4
"('Graph72', 185)",3
"('Graph30', 4)",3
"('Graph98', 103)",1
"('Graph55', 47)",4
"('Graph41', 131)",4
"('Graph91', 32)",1
"('Graph23', 149)",3
"('Graph98', 114)",1
"('Graph53', 17)",1
"('Graph14', 189)",3
"('Graph21', 43)",4
"('Graph79', 118)",5
"('Graph47', 40)",4
"('Graph6', 177)",2
"('Graph75', 115)",4
"('Graph61', 183)",4
"('Graph30', 151)",3
"('Graph41', 18)",4
"('Graph94', 198)",0
"('Graph35', 170)",4
"('Graph98', 1)",1
"('Graph39', 175)",0
"('Graph53', 166)",1
"('Graph14', 12)",3
"('Graph60', 120)",3
"('Graph47', 199)",4
"('Graph79', 199)",4
"('Graph61', 38)",4
"('Graph10', 168)",0
"('Graph54', 144)",0
"('Graph20', 176)",0
"('Graph81', 194)",3
"('Graph94', 85)",0
"('Graph67', 12)",0
"('Graph98', 144)",1
"('Graph39', 28)",0
"('Graph14', 99)",3
"('Graph1', 104)",0
"('Graph74', 136)",4
"('Graph85', 154)",1
"('Graph33', 38)",1
"('Graph54', 15)",0
"('Graph20', 33)",0
"('Graph81', 181)",3
"('Graph35', 72)",4
"('Graph52', 117)",5
"('Graph13', 93)",0
"('Graph48', 6)",0
"('Graph60', 83)",3
"('Graph74', 27)",3
"('Graph32', 154)",0
"('Graph33', 183)",3
"('Graph70', 143)",4
"('Graph42', 124)",5
"('Graph93', 100)",0
"('Graph81', 36)",3
"('Graph51', 163)",3
"('Graph38', 79)",5
"('Graph52', 132)",5
"('Graph13', 42)",0
"('Graph78', 103)",5
"('Graph48', 183)",0
"('Graph88', 190)",0
"('Graph74', 106)",1
"('Graph32', 105)",0
"('Graph27', 170)",1
"('Graph21', 158)",4
"('Graph34', 51)",0
"('Graph23', 43)",3
"('Graph51', 52)",3
"('Graph38', 62)",5
"('Graph13', 187)",0
"('Graph49', 117)",2
"('Graph77', 82)",3
"('Graph60', 182)",3
"('Graph18', 136)",2
"('Graph43', 75)",3
"('Graph26', 51)",3
"('Graph9', 64)",1
"('Graph65', 170)",4
"('Graph34', 162)",0
"('Graph69', 173)",4
"('Graph83', 79)",5
"('Graph38', 161)",5
"('Graph3', 42)",2
"('Graph84', 27)",4
"('Graph77', 35)",3
"('Graph25', 59)",3
"('Graph18', 39)",0
"('Graph92', 22)",4
"('Graph65', 57)",4
"('Graph50', 131)",4
"('Graph69', 60)",4
"('Graph12', 64)",0
"('Graph3', 187)",2
"('Graph84', 104)",2
